match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,KK Ahmed,DP Conway,0,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",DP Conway,KK Ahmed,RD Gaikwad,0,0,1,1,1,0,2,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,KK Ahmed,DP Conway,0,0,0,0,0,0,3,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,KK Ahmed,DP Conway,0,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,KK Ahmed,DP Conway,0,4,0,4,0,0,5,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,KK Ahmed,DP Conway,0,0,0,0,0,0,6,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",DP Conway,Lalit Yadav,RD Gaikwad,1,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,Lalit Yadav,DP Conway,1,4,0,4,0,0,2,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,Lalit Yadav,DP Conway,1,1,0,1,0,0,3,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",DP Conway,Lalit Yadav,RD Gaikwad,1,6,0,6,0,0,4,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",DP Conway,Lalit Yadav,RD Gaikwad,1,1,0,1,0,0,5,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,Lalit Yadav,DP Conway,1,0,0,0,0,0,6,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",DP Conway,KK Ahmed,RD Gaikwad,2,1,0,1,0,0,1,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
67,2023-05-20,male,T20,"Chennai Super Kings, Delhi Capitals",Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,"CB Gaffaney, NA Patwardhan",RD Gaikwad,KK Ahmed,DP Conway,2,0,0,0,0,0,2,0,0,,,,Chennai Super Kings,RD Gaikwad,0,Runs
