match_number,date,gender,match_type,teams,team1,team2,team_batting,team_bowling,venue,toss_winner,toss_decision,umpires,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,legbyes,byes,no of balls,noballs,wides,player_out,kind,fielders,winner,player_of_match,iswicket_delivery,won_by
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,CV Varun,F du Plessis,0,0,0,0,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,CV Varun,F du Plessis,0,1,0,1,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",F du Plessis,CV Varun,RD Gaikwad,0,1,0,1,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,CV Varun,F du Plessis,0,0,0,0,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,CV Varun,F du Plessis,0,1,0,1,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",F du Plessis,CV Varun,RD Gaikwad,0,1,0,1,0,0,6,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",F du Plessis,PJ Cummins,RD Gaikwad,1,4,0,4,0,0,1,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",F du Plessis,PJ Cummins,RD Gaikwad,1,1,0,1,0,0,2,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,PJ Cummins,F du Plessis,1,0,0,0,0,0,3,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,PJ Cummins,F du Plessis,1,4,0,4,0,0,4,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
15,2021-04-21,male,T20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,"AY Dandekar, PR Reiffel",RD Gaikwad,PJ Cummins,F du Plessis,1,0,0,0,0,0,5,0,0,,,,Chennai Super Kings,F du Plessis,0,Runs
